yum_id,brand,street,city,state,zip,latitude,longitude,sales_volume,sales_year,closest_tb
80071,McDonald's-TR,599 BALTIMORE PIKE,BEL AIR,MD,21014,39.52663543,-76.35393126,3502000,2011,0.088131284
125513,Domino's,312 N MAIN ST,BEL AIR,MD,21014,39.5393242,-76.35511435,573000,2011,0.807273491
213855,Pat's Pizzeria,1201 REVOLUTION ST,HAVRE DE GRACE,MD,21078,39.54063501,-76.1048631,511000,2008,3.90658981
399654,Papa John's Pizza,1005 PULASKI HWY,HAVRE DE GRACE,MD,21078,39.54540997,-76.10767898,0,,3.715442213
55084,Burger King-TR,990 PULASKI HWY,HAVRE DE GRACE,MD,21078,39.54661772,-76.10612773,1005000,2013,3.599376884
227542,Burger King-TR,200 S FOUNTAIN GREEN RD,BEL AIR,MD,21015,39.54688393,-76.31326797,1201000,2011,2.50127874
241552,Pat's Pizzeria,804 CONOWINGO RD,BEL AIR,MD,21014,39.54877684,-76.35012718,552000,2006,1.461968995
80081,McDonald's-TR,802 PULASKI HWY,HAVRE DE GRACE,MD,21078,39.55391893,-76.10071201,3581000,2013,3.022041643
80070,McDonald's-TR,2111 E CHURCHVILLE RD,BEL AIR,MD,21015,39.5543275,-76.28886694,2501000,2011,3.884769227
351391,Wendy's,2308 E CHURCHVILLE RD,BEL AIR,MD,21015,39.55537713,-76.27642,1000000,2012,4.510335517
130296,Little Caesars,5 RED PUMP RD,BEL AIR,MD,21014,39.55734225,-76.37122376,668000,2013,2.261381349
80072,McDonald's-TR,1 RED PUMP RD,BEL AIR,MD,21014,39.55800445,-76.37019421,3370000,2012,2.280395255
237025,Burger King-NT,24179 GARRETT HWY,MC HENRY,MD,21541,39.56141871,-79.35638536,914000,2013,9.623467215
384887,Chipotle Mexican Grill,631 BALTIMORE BLVD,WESTMINSTER,MD,21157,39.56320891,-76.97256076,1915000,2013,0.084240507
82453,McDonald's-TR,437 E BROADWAY,SALEM,NJ,8079,39.56321123,-75.45855951,1896000,2009,7.991246518
55077,Burger King-TR,625 BALTIMORE BLVD,WESTMINSTER,MD,21157,39.56326558,-76.97265242,1704000,2010,0.078327147
367637,Ledo Pizza,24465 GARRETT HWY,MC HENRY,MD,21541,39.56378984,-79.36185139,476000,2013,9.730704628
176376,Popeyes,624 BALTIMORE BLVD,WESTMINSTER,MD,21157,39.5644566,-76.97364637,783000,2011,0.019630367
339615,Five Guys Famous Burgers and Fries,596 JERMOR LN,WESTMINSTER,MD,21157,39.56456617,-76.97675802,992000,2013,0.179335389
321483,Domino's,942 RADIO RD,LITTLE EGG HARBOR TWP,NJ,8087,39.56752119,-74.37001156,507000,2013,11.01529858
80075,McDonald's-TR,520 BALTIMORE BLVD,WESTMINSTER,MD,21157,39.56765025,-76.97865779,4186000,2013,0.365525325
366479,Wendy's,1604 CONOWINGO RD,BEL AIR,MD,21014,39.56914061,-76.35442611,1715000,2012,2.861156502
125514,Domino's,457 BALTIMORE BLVD,WESTMINSTER,MD,21157,39.56984859,-76.98117978,500000,2013,0.566930384
98794,Pat's Pizzeria,188 E BROADWAY,SALEM,NJ,8079,39.57157257,-75.46588704,468000,2010,7.333638589
396144,Chick-Fil-A,1980 ROCK SPRING RD,FOREST HILL,MD,21050,39.57165873,-76.38263162,5799000,2012,3.417658133
294220,McDonald's-TR,403 DELSEA DR,MALAGA,NJ,8328,39.57235492,-75.05349674,2396000,2010,8.775098442
223630,Papa John's Pizza,2017 ROCK SPRING RD,FOREST HILL,MD,21050,39.57331775,-76.38488892,965000,2012,3.575166853
120706,Wendy's,395 N CENTER ST,WESTMINSTER,MD,21157,39.5751099,-76.98334374,1686000,2012,0.918803453
248178,Ledo Pizza,405 N CENTER ST,WESTMINSTER,MD,21157,39.57511132,-76.98333849,1144000,2013,0.918722876
144736,Chick-Fil-A,400 N CENTER ST,WESTMINSTER,MD,21157,39.57562447,-76.98311489,1731000,2011,0.941362188
343185,Flamers Charbroiled Hamburgers,400 N CENTER ST,WESTMINSTER,MD,21157,39.57562447,-76.98311489,248000,2012,0.941362188
280540,Burger King-TR,2122 N FOUNTAIN GREEN RD,BEL AIR,MD,21015,39.57759109,-76.34501875,1753000,2011,3.471045844
278120,Arby's,120 MALL RING RD,WESTMINSTER,MD,21157,39.58045558,-76.98177777,1003000,2013,1.206041377
402239,Little Caesars,10 WESTMINSTER SHOP CTR,WESTMINSTER,MD,21157,39.58173409,-76.98873782,0,,1.458697347
332496,Chick-Fil-A,144 ENGLAR RD,WESTMINSTER,MD,21157,39.58279171,-76.99051344,6116000,2009,1.572608092
349303,Vocelli Pizza,14 COLLEGE VIEW BLVD,WESTMINSTER,MD,21158,39.58304346,-77.00381175,798000,2012,2.075854062
390907,Fox's Pizza Den,15808 MCMULLEN HWY SW,CUMBERLAND,MD,21502,39.58319789,-78.84550614,0,,6.672121863
78041,McDonald's-TR,15713 MCMULLEN HWY SW,CUMBERLAND,MD,21502,39.58405732,-78.84437608,2027000,2011,6.587680441
236671,Papa John's Pizza,250 ENGLAR RD,WESTMINSTER,MD,21157,39.58464152,-76.98911154,720000,2013,1.639151375
359983,Salsarita's,402 ENGLAR RD,WESTMINSTER,MD,21157,39.58530181,-76.98113731,701000,2012,1.512635838
301889,McDonald's-NT,280 WOODWARD RD,WESTMINSTER,MD,21157,39.58549195,-76.98588617,553000,2012,1.611945125
281820,Burger King-TR,454 WMC DR,WESTMINSTER,MD,21158,39.586079,-77.010967,1140000,2012,2.50539697
136547,Roy Rogers,6 BALTIMORE BLVD,WESTMINSTER,MD,21157,39.5897909,-76.99576784,1784000,2013,2.129525437
79942,McDonald's-TR,4225 N WOODS TRL,HAMPSTEAD,MD,21074,39.59581734,-76.84574041,2396000,2013,3.08973671
141866,Wendy's,4224 N WOODS TRL,HAMPSTEAD,MD,21074,39.59626104,-76.8457151,1072000,2013,3.061641797
119909,Wendy's,10502 SHARPSBURG PIKE,HAGERSTOWN,MD,21740,39.60018127,-77.72990693,1715000,2009,2.748747276
53867,Burger King-TR,10516 SHARPSBURG PIKE,HAGERSTOWN,MD,21740,39.60048555,-77.72985969,1570000,2007,2.732909926
78051,McDonald's-TR,10525 SHARPSBURG PIKE,HAGERSTOWN,MD,21740,39.60064172,-77.72947849,2870000,2012,2.735770495
133535,Popeyes,106 BIG ELK MALL,ELKTON,MD,21921,39.60099917,-75.82695365,1015000,2010,0.34953388
82384,McDonald's-TR,460 HIGHWAY 9 S,LITTLE EGG HARBOR TWP,NJ,8087,39.60147268,-74.35624182,2870000,2012,8.595302991
382613,Sonic,103 E PULASKI HWY,ELKTON,MD,21921,39.60214155,-75.83343754,1253000,2012,0.017483746
79978,McDonald's-TR,101 E PULASKI HWY,ELKTON,MD,21921,39.60215055,-75.83346554,3607000,2009,0.018255175
160483,Pat's Pizzeria,224 S BRIDGE ST,ELKTON,MD,21921,39.6022999,-75.82858413,552000,2006,0.258842945
269707,Burger King-TR,1300 PEOPLES PLZ,NEWARK,DE,19702,39.60245051,-75.74966616,821000,2011,3.766705298
55039,Burger King-TR,100 W PULASKI HWY,ELKTON,MD,21921,39.60255888,-75.83646213,1177000,2011,0.168587291
96905,Stewart's Drive-In,102 W MAIN ST,TUCKERTON,NJ,8087,39.60256071,-74.34193365,628000,2012,8.187274362
287371,Wings To Go,940 PEOPLES PLZ,NEWARK,DE,19702,39.60278016,-75.74821932,459000,2012,3.811401683
246315,Papa John's Pizza,480 PEOPLES PLZ,NEWARK,DE,19702,39.60290724,-75.74674954,588000,2008,3.866884893
334158,McDonald's-NT,1000 E PULASKI HWY,ELKTON,MD,21921,39.60304371,-75.79697278,1061000,2009,1.94176328
77978,McDonald's-TR,313 E POTOMAC ST,WILLIAMSPORT,MD,21795,39.6037501,-77.80944628,2607000,2013,3.346398441
373695,Chick-Fil-A,1100 E PULASKI HWY,ELKTON,MD,21921,39.60401703,-75.79382634,3260000,2012,2.112733271
360387,Little Caesars,1197 E PULASKI HWY,ELKTON,MD,21921,39.60525446,-75.79137625,661000,2012,2.250069033
345696,Domino's,2001 DELSEA DR,FRANKLINVILLE,NJ,8322,39.6055179,-75.07040256,467000,2008,7.158999119
91996,Domino's,2425 PULASKI HWY,NEWARK,DE,19702,39.60559643,-75.74701793,860000,2011,3.742827698
89722,Wendy's,2423 PULASKI HWY,NEWARK,DE,19702,39.60569175,-75.74602331,1329000,2013,3.781787565
230600,Arby's,2409 PULASKI HWY,NEWARK,DE,19702,39.60572661,-75.74559755,1785000,2012,3.798810063
78120,McDonald's-TR,2351 GLASGOW AVE,NEWARK,DE,19702,39.60664804,-75.74542235,0,,3.769866731
79961,McDonald's-TR,2400 PULASKI HWY,NORTH EAST,MD,21901,39.60721132,-75.95084847,3976000,2011,6.262132483
234370,Wendy's,2522 PULASKI HWY,NORTH EAST,MD,21901,39.60721178,-75.95084687,1472000,2012,6.262049302
310954,Domino's,2328 PULASKI HWY,NORTH EAST,MD,21901,39.60759624,-75.94979394,463000,2009,6.207709058
160482,Pat's Pizzeria,2305 PULASKI HWY,NORTH EAST,MD,21901,39.60933479,-75.94633718,982000,2009,6.033054807
275899,Flamers Charbroiled Hamburgers,495 PRIME OUTLETS BLVD,HAGERSTOWN,MD,21740,39.60971985,-77.73096511,465000,2012,2.198972678
394130,Hardee's,1801 PULASKI HWY,BEAR,DE,19701,39.61079381,-75.70593653,1427000,2013,2.890847341
357922,Burger King-TR,71 N EAST RD,NORTH EAST,MD,21901,39.61145347,-75.94764433,1201000,2013,6.116375763
77985,McDonald's-TR,200 FREDERICK RD,THURMONT,MD,21788,39.61335,-77.41916199,2607000,2013,0.070470341
136304,Roy Rogers,203 FREDERICK RD,THURMONT,MD,21788,39.61335793,-77.41951801,1255000,2013,0.080950554
200316,McDonald's-TR,1737 DUAL HWY,HAGERSTOWN,MD,21740,39.6144109,-77.69157876,3423000,2011,1.929518256
119889,Wendy's,303 TIPPIN DR,THURMONT,MD,21788,39.6161173,-77.42145942,857000,2012,0.203140265
400416,Checker's Drive-In,1720 DUAL HWY,HAGERSTOWN,MD,21740,39.61614552,-77.69193557,0,,1.818440575
395958,Sonic,1710 DUAL HWY,HAGERSTOWN,MD,21740,39.61633927,-77.69205744,2224000,2012,1.803698527
339071,Pat's Pizzeria,1713 PULASKI HWY,BEAR,DE,19701,39.61832185,-75.69609705,1276000,2013,2.176977902
124482,Domino's,17549 VIRGINIA AVE,HAGERSTOWN,MD,21740,39.6189147,-77.76301664,639000,2010,0.988059182
379240,Papa John's Pizza,17249 COLE RD,HAGERSTOWN,MD,21740,39.62002166,-77.77214717,562000,2012,1.124677629
75132,Long John Silver's,17301 VALLEY MALL RD,HAGERSTOWN,MD,21740,39.62217219,-77.77233521,997000,2012,1.017840698
275891,McDonald's-NT,17301 VALLEY MALL RD,HAGERSTOWN,MD,21740,39.62217219,-77.77233521,727000,2012,1.017840698
300051,McDonald's-NT,12500 COUNTRY CLUB MALL RD,LAVALE,MD,21502,39.62461122,-78.83735847,1599000,2012,4.569013142
277188,Ledo Pizza,1423 DUAL HWY,HAGERSTOWN,MD,21740,39.62526216,-77.69818385,833000,2006,1.111872681
330417,Chuck E Cheese,17618 VALLEY MALL RD,HAGERSTOWN,MD,21740,39.6263,-77.7682,1363000,2012,0.660165399
294307,Popeyes,17524 VALLEY MALL RD,HAGERSTOWN,MD,21740,39.62634008,-77.76784572,1003000,2013,0.644743901
281934,Burger King-TR,17532 VALLEY MALL RD,HAGERSTOWN,MD,21740,39.62635285,-77.76803305,1336000,2011,0.651237566
324292,Popeyes,1382 DUAL HWY,HAGERSTOWN,MD,21740,39.62757466,-77.69890701,1027000,2012,0.963514426
136373,Roy Rogers,1719 MASSEY BLVD,HAGERSTOWN,MD,21740,39.62863208,-77.76502443,1116000,2007,0.426669394
78056,McDonald's-TR,1729 MASSEY BLVD,HAGERSTOWN,MD,21740,39.62878647,-77.76481423,2291000,2012,0.411212763
340640,Grotto Pizza,1200 PULASKI HWY,BEAR,DE,19701,39.62913298,-75.66691288,494000,2013,0.458967153
269264,Burger King-TR,1290 W INDUSTRIAL BLVD,CUMBERLAND,MD,21502,39.62916241,-78.7433634,1533000,2013,1.959425937
229482,Papa John's Pizza,1162 PULASKI HWY,BEAR,DE,19701,39.63004448,-75.66465136,791000,2012,0.325001028
277321,Burger King-TR,1170 PULASKI HWY,BEAR,DE,19701,39.63023766,-75.664189,1704000,2012,0.297517156
314717,Cici's Pizza,12101 WINCHESTER RD,LAVALE,MD,21502,39.63061804,-78.83756459,1171000,2013,4.408815084
343903,Chick-Fil-A,1101 QUINTILIO DR,BEAR,DE,19701,39.63091816,-75.66540633,4587000,2012,0.326409824
281920,Chick-Fil-A,1680 WESEL BLVD,HAGERSTOWN,MD,21740,39.63125887,-77.76176958,3693000,2012,0.176318808
144631,Chick-Fil-A,1262 VOCKE RD,CUMBERLAND,MD,21502,39.63144079,-78.83457035,1760000,2009,4.239763103
343902,Five Guys Famous Burgers and Fries,1249 QUINTILIO DR,BEAR,DE,19701,39.63187869,-75.66677303,781000,2013,0.373846237
355243,Moe's Southwest Grill,1241 QUINTILIO DR,BEAR,DE,19701,39.6319526,-75.66718574,937000,2013,0.39438782
146447,Boston Market,1620 WESEL BLVD,HAGERSTOWN,MD,21740,39.63204992,-77.76056261,1030000,2012,0.091984671
93750,Little Caesars,1013 GOVERNORS PL,BEAR,DE,19701,39.63240473,-75.66357174,563000,2013,0.199663344
284538,Burger King-TR,427 N CHURCH ST,THURMONT,MD,21788,39.63248312,-77.41082207,1103000,2013,1.325251955
325537,Cici's Pizza,1580 WESEL BLVD,HAGERSTOWN,MD,21740,39.63250966,-77.7598385,1252000,2013,0.042071404
119894,Wendy's,1570 WESEL BLVD,HAGERSTOWN,MD,21740,39.63261729,-77.75966816,1172000,2013,0.030365709
78129,McDonald's-TR,1401 GOVERNORS PL,BEAR,DE,19701,39.63280622,-75.66198113,4634000,2012,0.111547574
287370,Wings To Go,809 GOVERNORS PL,BEAR,DE,19701,39.63283778,-75.66398856,318000,2009,0.217849014
78052,McDonald's-TR,620 W INDUSTRIAL BLVD,CUMBERLAND,MD,21502,39.63287793,-78.76227777,2343000,2013,1.478110641
89729,Wendy's,200 EDEN CIR,BEAR,DE,19701,39.63342839,-75.65634687,1286000,2010,0.191371224
372720,Five Guys Famous Burgers and Fries,43 EASTERN BLVD N,HAGERSTOWN,MD,21740,39.63346303,-77.69856409,792000,2009,0.725324877
382495,Little Caesars,505 SPRINGDALE ST,CUMBERLAND,MD,21502,39.63439756,-78.76508127,969000,2011,1.391108412
79979,McDonald's-TR,226 BELLE HILL RD,ELKTON,MD,21921,39.63500419,-75.80564152,2449000,2013,0.208828376
279156,Burger King-TR,2211 BRODBECK RD,HAMPSTEAD,MD,21074,39.63503558,-76.86869227,1434000,2013,0.204898865
344345,Domino's,111 BELLEVUE AVE,HAMMONTON,NJ,8037,39.63543904,-74.80440748,463000,2011,10.78360709
241422,Papa John's Pizza,190 S CLEVELAND AVE,HAGERSTOWN,MD,21740,39.63645175,-77.71023816,957000,2012,0.117073295
129451,Little Caesars,420 E ANTIETAM ST,HAGERSTOWN,MD,21740,39.63694912,-77.71230498,924000,2012,0.112366193
151483,Domino's,2275 HANOVER PIKE,HAMPSTEAD,MD,21074,39.637126,-76.86633982,478000,2012,0.032505709
53872,Burger King-TR,503 DUAL HWY,HAGERSTOWN,MD,21740,39.63720035,-77.70948129,1005000,2013,0.093283162
363670,Five Guys Famous Burgers and Fries,2319 HANOVER PIKE,HAMPSTEAD,MD,21074,39.63765971,-76.8667151,513000,2012,0.009429487
381195,Papa John's Pizza,2319 HANOVER PIKE,HAMPSTEAD,MD,21074,39.63765971,-76.8667151,0,,0.009429487
53866,Burger King-TR,1299 NATIONAL HWY,CUMBERLAND,MD,21502,39.63791659,-78.83331695,1214000,2012,4.03047202
75134,Long John Silver's,1295 NATIONAL HWY,CUMBERLAND,MD,21502,39.63794604,-78.83325015,1130000,2011,4.026490196
78043,McDonald's-TR,1242 NATIONAL HWY,LAVALE,MD,21502,39.63824579,-78.83153729,2791000,2009,3.933201793
119910,Wendy's,1224 NATIONAL HWY,LAVALE,MD,21502,39.63843396,-78.83109985,1238000,2007,3.90721437
50339,Arby's,1206 NATIONAL HWY,LAVALE,MD,21502,39.63864361,-78.8306209,1969000,2012,3.878701873
78059,McDonald's-TR,316 E WASHINGTON ST,HAGERSTOWN,MD,21740,39.63947395,-77.71433632,4213000,2013,0.211062129
320585,Domino's,797 PULASKI HWY,BEAR,DE,19701,39.64134629,-75.64583438,757000,2013,0.944814776
281812,Burger King-TR,6 HAMPTON INN DR,FROSTBURG,MD,21532,39.64282068,-78.909766,944000,2013,7.975648478
82410,McDonald's-TR,96 S WHITE HORSE PIKE,HAMMONTON,NJ,8037,39.64480782,-74.78478348,2501000,2012,11.57039653
279655,Wendy's,861 ROUTE 45,PILESGROVE,NJ,8098,39.64511039,-75.33967528,1486000,2012,8.701012294
124479,Domino's,141 N PROSPECT ST,HAGERSTOWN,MD,21740,39.64583573,-77.72301784,470000,2012,0.842010561
228459,Wendy's,65 S WHITE HORSE PIKE,HAMMONTON,NJ,8037,39.6461691,-74.78630871,1029000,2013,11.4666645
136366,Roy Rogers,100 N BURHANS BLVD,HAGERSTOWN,MD,21740,39.64643353,-77.72577178,1043000,2012,0.983288825
56503,Burger King-TR,21 S WHITE HORSE PIKE,HAMMONTON,NJ,8037,39.64712446,-74.78775192,907000,2011,11.37499331
271001,Papa John's Pizza,707 PARK ST,CUMBERLAND,MD,21502,39.64759338,-78.75757552,878000,2009,0.485704111
312926,Chick-Fil-A,221 WILLIAMS ST,CUMBERLAND,MD,21502,39.64800127,-78.75664223,3433000,2011,0.478747795
302757,Chick-Fil-A,101 BRADDOCK RD,FROSTBURG,MD,21532,39.64859163,-78.9317633,590000,2008,9.114796075
119914,Wendy's,325 S CENTRE ST,CUMBERLAND,MD,21502,39.64860936,-78.75993107,1815000,2013,0.38995831
355375,Fox's Pizza Den,17601 OLD NATIONAL PIKE SW,FROSTBURG,MD,21532,39.64873599,-78.90624936,375000,2013,7.758466709
136370,Roy Rogers,624 QUEEN CITY DR,CUMBERLAND,MD,21502,39.64952433,-78.75872092,944000,2008,0.339936202
80046,McDonald's-TR,520 E BALTIMORE ST,TANEYTOWN,MD,21787,39.64964546,-77.15838455,2317000,2013,11.47920558
152586,Fox's Pizza Den,206 GREENE ST,CUMBERLAND,MD,21502,39.64999877,-78.76926042,810000,2010,0.546485233
78037,McDonald's-TR,17700 OLD NATIONAL PIKE SW,FROSTBURG,MD,21532,39.65017117,-78.90891975,2765000,2012,7.896132156
98791,Pat's Pizzeria,102 S BROADWAY,PENNSVILLE,NJ,8070,39.65051037,-75.51970751,1047000,2013,2.008708891
82431,McDonald's-TR,ROUTE 40 AT WEST AVE,WOODSTOWN,NJ,8098,39.65146,-75.32795,1975000,2013,9.22172004
98447,Boston Market,1050 S COLLEGE AVE,NEWARK,DE,19713,39.65215304,-75.7502376,1436000,2011,1.743884847
281830,McDonald's-TR,17601 GARLAND GROH BLVD,HAGERSTOWN,MD,21740,39.65417465,-77.75797632,1896000,2013,1.470259997
279657,Wendy's,17786 GARLAND GROH BLVD,HAGERSTOWN,MD,21740,39.65473739,-77.75142077,1686000,2013,1.564089811
278122,Arby's,17794 GARLAND GROH BLVD,HAGERSTOWN,MD,21740,39.6549506,-77.7510355,1352000,2013,1.58382815
78064,McDonald's-TR,12820 CLEAR SPRING RD,CLEAR SPRING,MD,21722,39.6551234,-77.92800458,2791000,2011,9.108367558
78124,McDonald's-TR,815 S COLLEGE AVE,NEWARK,DE,19713,39.65537308,-75.75104442,4897000,2010,1.687605358
78040,McDonald's-TR,22 QUEEN CITY DR,CUMBERLAND,MD,21502,39.6558241,-78.7661288,3028000,2009,0.314924699
309263,McDonald's-NT,17850 GARLAND GROH BLVD,HAGERSTOWN,MD,21740,39.6569196,-77.74725005,1032000,2013,1.77703556
377525,Burger King-TR,530 JFK MEMORIAL HWY,NEWARK,DE,19702,39.659922,-75.694181,2918000,2013,1.487404511
377524,Baja Fresh Mexican Grill,530 JFK MEMORIAL HWY,NEWARK,DE,19702,39.659922,-75.694181,0,,1.487404511
377523,Popeyes,530 JFK MEMORIAL HWY,NEWARK,DE,19702,39.659922,-75.694181,0,,1.487404511
78057,McDonald's-TR,170 NORTHERN AVE,HAGERSTOWN,MD,21742,39.66227614,-77.70386919,1896000,2012,1.71129342
317707,Wendy's,30 CHESTNUT HILL PLZ,NEWARK,DE,19713,39.66240376,-75.72535228,1080000,2008,0.24358934
374661,Five Guys Famous Burgers and Fries,18007 GARLAND GROH BLVD,HAGERSTOWN,MD,21740,39.66246256,-77.74484774,1093000,2012,2.075832408
356877,Chipotle Mexican Grill,18003 GARLAND GROH BLVD,HAGERSTOWN,MD,21740,39.66252389,-77.74482063,2518000,2012,2.071601208
362792,Moe's Southwest Grill,12818 SHANK FARM WAY,HAGERSTOWN,MD,21742,39.6637265,-77.69893295,628000,2013,1.880449165
91982,Domino's,1202 DELAWARE ST,NEW CASTLE,DE,19720,39.66389292,-75.57620315,728000,2013,1.463587761
98781,Pat's Pizzeria,40 MARROWS RD,NEWARK,DE,19713,39.66390474,-75.72700482,1423000,2009,0.292163281
78108,McDonald's-TR,101 S DUPONT HWY,NEW CASTLE,DE,19720,39.66507697,-75.60499597,3844000,2012,0.088701176
53883,Burger King-TR,101 N DUPONT HWY,NEW CASTLE,DE,19720,39.66647461,-75.60366832,1385000,2010,0.047334628
89720,Wendy's,90 UNIVERSITY PLZ,NEWARK,DE,19702,39.66792007,-75.66905007,1886000,2010,2.461356813
91985,Domino's,20 SALEM VILLAGE SQ,NEWARK,DE,19713,39.66825424,-75.69574633,676000,2011,1.398189545
146450,Boston Market,STATE HIGHWAY 273 & CHAPMAN RD,NEWARK,DE,19702,39.668757,-75.670092,1779000,2013,2.52936603
53871,Burger King-TR,13014 PENNSYLVANIA AVE,HAGERSTOWN,MD,21742,39.67050129,-77.71923227,1054000,2012,1.088003421
50346,Arby's,134 N DUPONT HWY,NEW CASTLE,DE,19720,39.6708166,-75.59883956,1380000,2013,0.43005073
89719,Wendy's,140 N DUPONT HWY,NEW CASTLE,DE,19720,39.67147143,-75.59822976,1658000,2013,0.485715604
98777,Pat's Pizzeria,606 E BASIN RD,NEW CASTLE,DE,19720,39.67284228,-75.58481497,1386000,2012,1.112002801
216901,Papa John's Pizza,531 E BASIN RD,NEW CASTLE,DE,19720,39.67421455,-75.58636003,577000,2013,1.086454805
362823,Pat's Pizzeria,1056 S BLACK HORSE PIKE,WILLIAMSTOWN,NJ,8094,39.67504459,-74.97978977,744000,2011,1.323910603
373670,Chick-Fil-A,204 CHRISTIANA MALL,NEWARK,DE,19702,39.67588454,-75.65082122,2135000,2012,2.605879855
375861,McDonald's-NT,216 CHRISTIANA MALL,NEWARK,DE,19702,39.67592486,-75.65078539,1483000,2012,2.604790634
96254,Sbarro,715 CHRISTIANA MALL,NEWARK,DE,19702,39.67681086,-75.64992917,569000,2012,2.578354086
56482,Burger King-TR,462 N BROADWAY,PENNSVILLE,NJ,8070,39.67719141,-75.49457883,1373000,2012,0.279726743
82386,McDonald's-TR,417 N BROADWAY,PENNSVILLE,NJ,8070,39.67724841,-75.49504863,3081000,2012,0.263337335
222573,Chick-Fil-A,175 S COLLEGE AVE,NEWARK,DE,19716,39.67837885,-75.75337456,1269000,2010,1.950281019
329772,Pat's Pizzeria,160 ELKTON RD,NEWARK,DE,19711,39.67904783,-75.76092826,991000,2011,2.327380405
334171,Little Caesars,240 E DELAWARE AVE,NEWARK,DE,19711,39.68219151,-75.74445197,278000,2011,1.732557043
56506,Burger King-TR,650 ROUTE 72 E,MANAHAWKIN,NJ,8050,39.68223508,-74.24107339,1263000,2012,2.785903138
53886,Burger King-TR,30 S CHAPEL ST,NEWARK,DE,19711,39.68253451,-75.74506792,1643000,2009,1.772451276
287450,Grotto Pizza,45 E MAIN ST,NEWARK,DE,19711,39.68300335,-75.7517,2268000,2012,2.056897763
216905,Papa John's Pizza,181 E MAIN ST,NEWARK,DE,19711,39.68345951,-75.74594895,799000,2013,1.850828292
384918,Chipotle Mexican Grill,136 E MAIN ST,NEWARK,DE,19711,39.68360431,-75.74763698,1937000,2011,1.921755
287366,Wings To Go,174 E MAIN ST,NEWARK,DE,19711,39.68370989,-75.74627881,813000,2013,1.875461195
375326,Fox's Pizza Den,18728 N POINTE DR,HAGERSTOWN,MD,21742,39.68396687,-77.71851888,363000,2012,0.199729757
216902,Papa John's Pizza,4140 OGLETOWN STANTON RD,NEWARK,DE,19713,39.68482339,-75.68410774,649000,2013,2.441759947
78123,McDonald's-TR,374 E MAIN ST,NEWARK,DE,19711,39.68495301,-75.73762094,3950000,2013,1.659835094
217590,McDonald's-TR,4160 OGLETOWN STANTON RD,NEWARK,DE,19713,39.6851151,-75.68350272,4134000,2013,2.479660441
78109,McDonald's-TR,700 N DUPONT HWY,NEW CASTLE,DE,19720,39.68539656,-75.58543958,2738000,2012,1.663937901
82411,McDonald's-TR,340 ROUTE 72 E,MANAHAWKIN,NJ,8050,39.68647789,-74.2493563,1264000,2011,2.26854052
385413,Papa Murphy's,18726 N VILLAGE,HAGERSTOWN,MD,21742,39.68707067,-77.72001103,400000,2012,0.077171971
56531,Burger King-TR,131 S BLACK HORSE PIKE,WILLIAMSTOWN,NJ,8094,39.6872095,-74.99106842,1128000,2012,0.291815265
92201,Domino's,127 S BLACK HORSE PIKE,WILLIAMSTOWN,NJ,8094,39.68727792,-74.99113737,654000,2010,0.2858652
91986,Domino's,232 E CLEVELAND AVE,NEWARK,DE,19711,39.68734751,-75.7455986,1198000,2013,2.039253519
78058,McDonald's-TR,18411 MAUGANS AVE,HAGERSTOWN,MD,21742,39.68878287,-77.73136979,2370000,2013,0.584082545
273026,Domino's,18404 MAUGANS AVE,HAGERSTOWN,MD,21742,39.68888607,-77.73091589,368000,2012,0.563468154
404708,Little Caesars,1400 N DUPONT HWY,NEW CASTLE,DE,19720,39.68895699,-75.58218905,0,,1.964576568
287365,Wings To Go,1404 N DUPONT HWY,NEW CASTLE,DE,19720,39.68900899,-75.58214105,291000,2013,1.968983587
82414,McDonald's-TR,10 S BLACK HORSE PIKE,WILLIAMSTOWN,NJ,8094,39.68936445,-74.9925333,2975000,2013,0.124885582
199893,Burger King-TR,2811 CHESTNUT RIDGE RD,GRANTSVILLE,MD,21536,39.69090155,-79.10389215,797000,2013,18.43270242
95341,Popeyes,1505 N DUPONT HWY,NEW CASTLE,DE,19720,39.69111779,-75.5810819,1419000,2012,2.120693001
229676,Burger King-TR,18234 MAUGANS AVE,HAGERSTOWN,MD,21740,39.69215992,-77.73916794,1814000,2010,1.054517631
78086,McDonald's-TR,4098 NATIONAL PIKE,GRANTSVILLE,MD,21536,39.69454836,-79.24609104,1700000,2008,20.19494915
362340,Arby's,3000 CHESTNUT RIDGE RD,GRANTSVILLE,MD,21536,39.69498561,-79.09937137,1601000,2009,18.23550289
89721,Wendy's,10 POSSUM PARK RD,NEWARK,DE,19711,39.6952366,-75.71971317,1958000,2012,2.135449153
50348,Arby's,13 POSSUM PARK RD,NEWARK,DE,19711,39.69524803,-75.72036102,1095000,2013,2.134945444
331870,Domino's,240 COLONIAL WAY,RISING SUN,MD,21911,39.6967,-76.0548,485000,2011,7.476484977
238664,McDonald's-TR,10 RISING SUN TOWN CTR,RISING SUN,MD,21911,39.6982596,-76.05755157,3133000,2013,7.573148342
63885,Hardee's,42 E MAIN ST,HANCOCK,MD,21750,39.69843621,-78.17506971,1427000,2013,21.25567769
95342,Popeyes,1700 CAPITOL TRL,NEWARK,DE,19711,39.70013881,-75.70170811,1223000,2009,2.687561709
